nr;temperature_indoor;temperature_outdoor;door
10687;40.32;24.96;0
10688;40.32;24.96;0
10689;40.64;24.96;0
10690;40.32;24.96;0
10691;40.64;24.96;0
10692;40.32;24.96;0
10693;40.32;24.96;0
10694;40.32;24.96;0
10695;40.32;24.96;0
10696;40.00;24.96;0
10697;40.32;24.96;0
10698;40.00;24.96;0
10699;40.32;24.96;0
10700;40.32;24.96;0
10701;40.00;24.96;0
10702;40.00;24.96;0
10703;40.00;24.96;0
10704;40.00;24.96;0
10705;40.00;24.96;0
10706;40.00;24.96;0
10707;39.68;24.96;0
10708;39.36;24.96;0
10709;39.36;24.96;0
10710;38.72;24.96;0
10711;38.40;24.96;0
10712;38.08;24.96;0
10713;37.12;25.28;0
10714;36.48;25.28;0
10715;36.16;25.28;0
10716;35.84;25.28;0
10717;35.52;25.28;0
10718;35.84;25.28;0
10719;35.52;25.28;0
10720;35.52;25.28;0
10721;35.52;25.28;0
10722;35.20;25.28;0
10723;35.20;25.60;0
10724;35.84;25.60;0
10725;36.48;25.60;0
10726;36.48;25.92;0
10727;36.48;25.92;0
10728;36.48;25.92;0
10729;36.16;25.92;0
10730;36.16;25.92;0
10731;36.16;25.92;0
10732;36.16;25.92;0
10733;35.84;25.92;0
10734;35.20;25.92;0
10735;35.20;25.92;0
10736;35.20;25.60;0
10737;35.20;25.60;0
10738;35.20;25.60;0
10739;35.20;25.60;0
10740;35.52;25.60;0
10741;36.16;25.92;0
10742;36.16;25.60;0
10743;36.48;25.60;0
10744;36.48;25.28;0
10745;36.80;25.28;0
10746;36.80;24.96;0
10747;37.12;24.96;0
10748;37.12;24.96;0
10749;37.12;24.96;0
10750;37.44;24.96;0
10751;37.44;24.96;0
10752;37.44;24.96;0
10753;37.44;24.96;0
10754;37.44;24.64;0
10755;37.44;24.64;0
10756;37.44;24.64;0
10757;37.44;24.64;0
10758;37.44;24.64;0
10759;37.44;24.64;0
10760;37.44;24.96;0
10761;37.44;24.96;0
10762;37.44;24.96;0
10763;37.76;24.96;0
10764;37.44;24.64;0
10765;37.44;24.64;0
10766;37.44;24.64;0
10767;37.76;24.64;0
10768;37.76;24.64;0
10769;37.44;24.64;0
10770;37.44;24.32;0
10771;37.44;24.32;0
10772;37.44;24.32;0
10773;37.12;24.32;0
10774;37.12;24.32;0
10775;37.12;24.00;0
10776;37.12;24.00;0
10777;37.12;24.00;0
10778;37.12;23.68;0
10779;37.12;24.00;0
10780;37.12;24.00;0
10781;37.12;24.00;0
10782;37.12;24.32;0
10783;37.12;24.32;0
10784;37.12;24.00;0
10785;37.12;24.00;0
10786;37.12;24.00;0
10787;37.12;24.00;0
10788;37.12;24.00;0
10789;37.12;24.32;0
10790;37.12;24.00;0
10791;37.12;24.32;0
10792;37.12;24.32;0
10793;37.12;24.32;0
10794;37.12;24.00;0
10795;37.12;24.32;0
10796;37.12;24.32;0
10797;37.12;24.32;0
10798;37.12;24.00;0
10799;37.12;24.00;0
10800;37.12;24.00;0
10801;37.12;24.32;0
10802;37.12;24.32;0
10803;37.12;24.32;0
10804;37.12;24.32;0
10805;37.12;24.32;0
10806;37.12;24.32;0
10807;37.12;24.32;0
10808;36.80;24.32;0
10809;36.80;24.00;0
10810;36.80;24.00;0
10811;36.80;24.32;0
10812;36.80;24.32;0
10813;36.80;24.32;0
10814;36.80;24.32;0
10815;36.80;24.32;0
10816;36.80;24.32;0
10817;36.80;24.64;0
10818;36.80;24.32;0
10819;36.80;24.32;0
10820;36.48;24.00;0
10821;36.80;24.00;0
10822;36.80;24.00;0
10823;36.48;24.00;0
10824;36.48;24.00;0
10825;36.48;24.00;0
10826;36.48;24.00;0
10827;36.48;24.00;0
10828;36.16;24.00;0
10829;36.16;24.32;0
10830;36.16;24.00;0
10831;36.16;24.32;0
10832;35.84;24.32;0
10833;36.16;24.32;0
10834;36.16;24.32;0
10835;36.16;24.32;0
10836;36.16;24.32;0
10837;36.16;24.32;0
10838;35.84;24.00;0
10839;35.84;24.00;0
10840;35.84;24.00;0
10841;35.52;24.00;0
10842;34.88;24.00;0
10843;34.56;24.32;0
10844;34.24;24.32;0
10845;34.24;24.64;0
10846;34.24;24.64;0
10847;33.92;24.96;0
10848;33.92;24.96;0
10849;34.24;24.96;0
10850;33.92;24.96;0
10851;33.92;24.96;0
10852;33.92;24.64;0
10853;33.60;24.64;0
10854;33.92;24.32;0
10855;34.24;24.32;0
10856;34.56;24.32;0
10857;34.56;24.64;0
10858;34.88;24.64;0
10859;34.88;24.32;0
10860;34.88;24.32;0
10861;34.88;24.32;0
10862;34.88;24.32;0
10863;34.88;24.32;0
10864;34.88;24.32;0
10865;34.88;24.32;0
10866;34.88;24.00;0
10867;34.88;24.32;0
10868;34.56;24.32;0
10869;34.56;24.32;0
10870;34.24;24.32;0
10871;34.24;24.64;0
10872;34.56;24.64;0
10873;34.56;24.64;0
10874;34.24;24.64;0
10875;34.56;24.32;0
10876;34.24;24.32;0
10877;33.60;24.32;0
10878;33.60;24.32;0
10879;33.60;24.32;0
10880;33.28;24.32;0
10881;33.28;24.32;0
10882;33.28;24.00;0
10883;33.28;24.00;0
10884;33.28;24.32;0
10885;33.60;24.32;0
10886;33.60;24.32;0
10887;33.60;24.32;0
10888;33.60;24.64;0
10889;33.60;24.64;0
10890;33.60;24.64;0
10891;33.60;24.96;0
10892;33.60;24.96;0
10893;32.96;25.28;0
10894;32.96;25.28;0
10895;32.96;25.28;0
10896;32.96;24.96;0
10897;32.64;25.28;0
10898;32.64;25.28;0
10899;32.64;25.28;0
10900;32.64;25.28;0
10901;32.64;24.96;0
10902;32.64;24.96;0
10903;32.96;24.64;0
10904;32.64;24.64;0
10905;32.96;24.32;0
10906;32.64;24.32;0
10907;32.64;24.32;0
10908;32.64;24.00;0
10909;32.00;24.32;0
10910;32.00;24.00;0
10911;32.00;24.32;0
10912;32.00;24.32;0
10913;32.00;24.32;0
10914;32.00;24.00;0
10915;32.32;24.00;0
10916;32.32;24.00;0
10917;32.32;24.00;0
10918;32.64;24.00;0
10919;32.64;24.00;0
10920;32.64;24.00;0
10921;32.32;24.00;0
10922;32.00;24.00;0
10923;31.68;24.00;0
10924;31.36;24.00;0
10925;31.68;24.00;0
10926;31.36;23.68;0
10927;31.36;24.00;0
10928;31.04;24.00;0
10929;31.04;24.00;0
10930;31.04;24.00;0
10931;31.04;24.00;0
10932;31.04;24.00;0
10933;31.04;24.32;0
10934;31.36;24.32;0
10935;31.04;24.32;0
10936;31.04;24.32;0
10937;31.04;24.32;0
10938;31.04;24.00;0
10939;31.04;24.32;0
10940;31.04;24.32;0
10941;31.36;24.32;0
10942;31.36;24.32;0
10943;31.36;24.32;0
10944;31.36;24.00;0
10945;31.36;24.00;0
10946;31.36;24.00;0
10947;31.36;24.00;0
10948;31.68;24.00;0
10949;31.68;24.00;0
10950;31.36;24.00;0
10951;31.68;24.00;0
10952;31.68;24.00;0
10953;31.68;24.00;0
10954;31.68;23.68;0
10955;31.36;23.68;0
10956;31.36;23.68;0
10957;31.04;23.36;0
10958;31.04;23.36;0
10959;31.04;23.36;0
10960;31.04;23.36;0
10961;31.04;23.36;0
10962;31.04;23.36;0
10963;31.36;23.36;0
10964;31.36;23.36;0
10965;31.68;23.36;0
10966;31.36;23.36;0
10967;31.36;23.36;0
10968;31.36;23.36;0
10969;31.04;23.36;0
10970;31.36;23.04;0
10971;31.04;23.04;0
10972;31.04;23.04;0
10973;31.04;23.04;0
10974;31.04;23.36;0
10975;31.04;23.36;0
10976;31.04;23.36;0
10977;31.04;23.36;0
10978;31.04;23.04;0
10979;31.04;23.36;0
10980;31.04;23.36;0
10981;31.04;23.36;0
10982;30.72;23.36;0
10983;31.04;23.36;0
10984;31.04;23.36;0
10985;30.72;23.04;0
10986;30.72;22.72;0
10987;30.72;22.72;0
10988;30.72;22.72;0
10989;30.72;22.72;0
10990;30.72;22.72;0
10991;30.40;22.72;0
10992;30.40;22.72;0
10993;30.40;22.72;0
10994;30.40;22.72;0
10995;30.40;22.72;0
10996;30.08;22.72;0
10997;30.08;22.72;0
10998;30.08;22.72;0
10999;30.08;22.72;0
11000;29.76;22.72;0
11001;30.08;22.72;0
11002;30.08;22.40;0
11003;30.08;22.40;0
11004;29.76;22.72;0
11005;29.76;22.40;0
11006;29.76;22.40;0
11007;29.76;22.40;0
11008;29.76;22.40;0
11009;29.76;22.40;0
11010;29.44;22.40;0
11011;29.76;22.40;0
11012;29.76;22.40;0
11013;29.44;22.40;0
11014;29.44;22.40;0
11015;29.44;22.40;0
11016;29.44;22.40;0
11017;29.44;22.40;0
11018;29.44;22.08;0
11019;29.44;22.08;0
11020;29.44;22.08;0
11021;29.12;22.08;0
11022;29.12;22.08;0
11023;29.12;22.40;0
11024;29.12;22.40;0
11025;29.12;22.40;0
11026;29.12;22.40;0
11027;29.44;22.40;0
11028;29.44;22.40;0
11029;29.76;22.40;0
11030;29.76;22.40;0
11031;29.76;22.40;0
11032;29.76;22.40;0
11033;29.76;22.08;0
11034;29.44;22.08;0
11035;29.44;22.40;0
11036;29.12;22.40;0
11037;29.44;22.40;0
11038;29.44;22.40;0
11039;29.44;22.40;0
11040;29.12;22.08;0
11041;29.44;22.08;0
11042;29.44;22.08;0
11043;29.44;22.08;0
11044;29.44;22.08;0
11045;29.44;22.08;0
11046;29.44;22.08;0
11047;29.44;22.08;0
11048;29.44;22.08;0
11049;29.44;22.08;0
11050;29.44;22.08;0
11051;29.44;22.08;0
11052;29.44;22.08;0
11053;29.76;22.08;0
11054;29.76;22.08;0
11055;29.76;22.40;0
11056;29.44;22.40;0
11057;29.44;22.40;0
11058;29.44;22.40;0
11059;29.44;22.40;0
11060;29.44;22.40;0
11061;29.12;22.40;0
11062;29.12;22.08;0
11063;29.12;22.08;0
11064;29.12;22.08;0
11065;28.80;22.08;0
11066;28.80;22.08;0
11067;28.48;22.08;0
11068;28.48;22.08;0
11069;28.80;22.08;0
11070;28.16;22.08;0
11071;28.16;21.76;0
11072;28.16;21.76;0
11073;27.84;22.08;0
11074;27.84;22.08;0
11075;27.84;22.08;0
11076;27.84;21.76;0
11077;28.16;21.76;0
11078;27.84;21.76;0
11079;27.84;21.76;0
11080;27.52;21.44;0
11081;27.52;21.44;0
11082;27.52;21.44;0
11083;27.52;21.44;0
11084;27.52;21.44;0
11085;27.84;21.44;0
11086;27.84;21.44;0
11087;27.84;21.44;0
11088;27.52;21.44;0
11089;27.52;21.44;0
11090;27.52;21.44;0
11091;27.52;21.76;0
11092;27.52;21.44;0
11093;27.52;21.76;0
11094;27.52;21.44;0
11095;27.52;21.44;0
11096;27.52;21.44;0
11097;27.52;21.44;0
11098;27.52;21.44;0
11099;27.52;21.44;0
11100;27.52;21.44;0
11101;27.20;21.44;0
11102;27.52;21.44;0
11103;27.52;21.76;0
11104;27.52;21.44;0
11105;27.52;21.76;0
11106;27.52;21.44;0
11107;27.52;21.76;0
11108;27.52;21.44;0
11109;27.52;21.44;0
11110;27.20;21.44;0
11111;27.20;21.44;0
11112;27.20;21.44;0
11113;27.52;21.44;0
11114;27.20;21.44;0
11115;27.20;21.44;0
11116;27.20;21.44;0
11117;27.20;21.44;0
11118;27.20;21.12;0
11119;27.20;21.12;0
11120;27.20;21.12;0
11121;27.20;21.12;0
11122;26.88;21.12;0
11123;26.88;21.12;0
11124;27.20;21.12;0
11125;27.20;21.12;0
11126;27.20;21.12;0
11127;26.88;21.12;0
11128;27.20;21.12;0
11129;27.20;21.12;0
11130;27.20;21.12;0
11131;27.20;21.12;0
11132;27.52;20.80;0
11133;27.20;21.12;0
11134;27.20;20.80;0
11135;27.20;21.12;0
11136;27.20;21.12;0
11137;27.20;21.12;0
11138;27.20;21.12;0
11139;27.52;21.12;0
11140;27.52;21.12;0
11141;27.52;21.12;0
11142;27.52;21.12;0
11143;27.52;21.12;0
11144;27.52;21.12;0
11145;27.84;21.12;0
11146;27.52;21.12;0
11147;27.52;21.12;0
11148;27.52;21.12;0
11149;27.52;21.12;0
11150;27.20;21.12;0
11151;27.52;21.12;0
11152;27.52;20.80;0
11153;27.52;21.12;0
11154;27.52;21.12;0
11155;27.52;21.12;0
11156;27.52;21.12;0
11157;27.52;21.12;0
11158;27.52;21.12;0
11159;27.52;21.12;0
11160;27.52;20.80;0
11161;27.52;21.12;0
11162;27.52;20.80;0
11163;27.52;20.80;0
11164;27.52;20.80;0
11165;27.52;20.80;0
11166;27.52;20.80;0
11167;27.52;20.80;0
11168;27.52;20.80;0
11169;27.52;21.12;0
11170;27.52;20.80;0
11171;27.52;21.12;0
11172;27.52;21.12;0
11173;27.20;21.12;0
11174;27.20;21.12;0
11175;27.20;21.12;0
11176;26.88;21.12;0
11177;26.88;21.12;0
11178;26.88;20.80;0
11179;26.88;21.12;0
11180;26.88;21.12;0
11181;26.88;21.12;0
11182;26.88;21.12;0
11183;27.20;21.12;0
11184;27.20;21.12;0
11185;27.20;21.12;0
11186;27.20;21.12;0
11187;26.88;21.12;0
11188;26.88;21.12;0
11189;26.88;21.12;0
11190;26.88;21.12;0
11191;26.88;21.12;0
11192;26.88;21.12;0
11193;26.56;21.12;0
11194;26.56;21.12;0
11195;26.56;21.12;0
11196;26.56;21.12;0
11197;26.56;21.44;0
11198;26.56;21.12;0
11199;26.56;21.12;0
11200;26.88;21.12;0
11201;26.56;21.12;0
11202;26.56;20.80;0
11203;26.56;20.80;0
11204;26.56;20.80;0
11205;26.56;20.80;0
11206;26.56;20.80;0
11207;26.56;20.80;0
11208;26.56;20.80;0
11209;26.56;20.80;0
11210;26.56;20.80;0
11211;26.56;20.80;0
11212;26.24;20.80;0
11213;26.24;20.80;0
11214;26.24;20.80;0
11215;26.24;20.80;0
11216;26.24;20.80;0
11217;26.24;21.12;0
11218;26.56;21.12;0
11219;26.56;21.12;0
11220;26.24;21.12;0
11221;26.24;21.12;0
11222;26.56;21.12;0
11223;26.56;21.12;0
11224;26.56;21.12;0
11225;26.56;21.12;0
11226;26.56;21.12;0
11227;26.56;21.12;0
11228;26.56;21.12;0
11229;26.56;21.12;0
11230;26.56;21.12;0
11231;26.24;21.12;0
11232;26.24;21.12;0
11233;26.24;21.12;0
11234;26.24;20.80;0
11235;26.24;20.80;0
11236;26.24;20.80;0
11237;26.24;20.80;0
11238;26.24;20.80;0
11239;26.24;20.80;0
11240;26.24;20.80;0
11241;26.24;20.80;0
11242;26.24;20.80;0
11243;26.56;20.80;0
11244;26.24;20.80;0
11245;26.56;20.80;0
11246;26.56;20.80;0
11247;26.56;21.12;0
11248;26.24;20.80;0
11249;26.56;21.12;0
11250;26.56;21.12;0
11251;26.56;21.12;0
11252;26.56;21.12;0
11253;26.56;21.12;0
11254;26.56;20.80;0
11255;26.56;21.12;0
11256;26.24;20.80;0
11257;26.56;21.12;0
11258;26.56;20.80;0
11259;26.56;21.12;0
11260;26.56;20.80;0
11261;26.24;20.80;0
11262;26.24;20.80;0
11263;26.24;20.80;0
11264;26.24;20.80;0
11265;26.24;20.80;0
11266;26.24;20.80;0
11267;26.24;20.80;0
11268;26.24;20.80;0
11269;26.24;20.80;0
11270;26.24;20.80;0
11271;26.24;20.80;0
11272;26.24;20.80;0
11273;26.24;20.80;0
11274;26.24;20.80;0
11275;26.24;20.80;0
11276;25.92;20.80;0
11277;25.92;20.80;0
11278;25.92;20.80;0
11279;25.92;20.80;0
11280;25.92;20.80;0
11281;25.92;20.80;0
11282;25.92;20.80;0
11283;25.92;20.80;0
11284;25.92;20.80;0
11285;25.92;20.80;0
11286;25.92;20.80;0
11287;25.92;20.80;0
11288;25.92;20.48;0
11289;25.92;20.48;0
11290;25.92;20.48;0
11291;25.92;20.48;0
11292;25.92;20.48;0
11293;25.92;20.48;0
11294;25.92;20.48;0
11295;25.92;20.48;0
11296;25.92;20.48;0
11297;25.92;20.48;0
11298;25.92;20.48;0
11299;25.92;20.48;0
11300;25.92;20.48;0
11301;25.92;20.48;0
11302;25.92;20.16;0
11303;25.92;20.48;0
11304;25.92;20.48;0
11305;25.92;20.48;0
11306;25.92;20.48;0
11307;25.92;20.48;0
11308;25.92;20.48;0
11309;25.60;20.16;0
11310;25.60;20.16;0
11311;25.60;20.16;0
11312;25.60;20.16;0
11313;25.60;20.16;0
11314;25.60;20.16;0
11315;25.60;20.16;0
11316;25.60;20.16;0
11317;25.60;20.16;0
11318;25.60;20.16;0
11319;25.60;20.16;0
11320;25.60;20.16;0
11321;25.60;20.16;0
11322;25.60;20.16;0
11323;25.60;20.16;0
11324;25.60;20.16;0
11325;25.60;20.16;0
11326;25.60;20.16;0
11327;25.60;20.16;0
11328;25.28;20.16;0
11329;25.60;20.16;0
11330;25.28;20.16;0
11331;25.28;20.16;0
11332;25.28;20.16;0
11333;25.28;20.16;0
11334;25.28;20.16;0
11335;25.28;20.16;0
11336;25.28;20.16;0
11337;25.28;20.16;0
11338;25.28;20.16;0
11339;25.28;20.16;0
11340;25.28;20.16;0
11341;25.28;20.16;0
11342;25.28;19.84;0
11343;25.28;20.16;0
11344;25.28;19.84;0
11345;25.28;20.16;0
11346;24.96;19.84;0
11347;24.96;19.84;0
11348;24.96;19.84;0
11349;24.96;19.84;0
11350;24.96;19.84;0
11351;24.64;19.84;0
11352;24.64;19.84;0
11353;24.64;19.84;0
11354;24.64;19.84;0
11355;24.64;19.84;0
11356;24.32;19.84;0
11357;24.64;19.84;0
11358;24.32;19.84;0
11359;24.32;19.84;0
11360;24.32;19.84;0
11361;24.32;19.84;0
11362;24.32;19.84;0
11363;24.32;19.84;0
11364;24.32;19.84;0
11365;24.32;19.84;0
11366;24.32;19.84;0
11367;24.32;19.84;0
11368;24.32;19.52;0
11369;24.32;19.84;0
11370;24.32;19.52;0
11371;24.32;19.52;0
11372;24.00;19.52;0
11373;24.00;19.52;0
11374;24.00;19.52;0
11375;24.00;19.52;0
11376;24.00;19.52;0
11377;24.00;19.52;0
11378;24.00;19.52;0
11379;24.00;19.52;0
11380;24.00;19.52;0
11381;24.00;19.52;0
11382;24.00;19.52;0
11383;24.00;19.52;0
11384;24.00;19.52;0
11385;24.00;19.52;0
11386;24.00;19.52;0
11387;24.00;19.52;0
11388;24.00;19.52;0
11389;24.00;19.52;0
11390;24.00;19.52;0
11391;24.00;19.52;0
11392;24.00;19.52;0
11393;24.00;19.52;0
11394;23.68;19.20;0
11395;23.68;19.20;0
11396;23.68;19.20;0
11397;24.00;19.20;0
11398;23.68;19.20;0
11399;23.68;19.20;0
11400;23.68;19.20;0
11401;23.68;19.20;0
11402;23.68;19.20;0
11403;23.68;19.20;0
11404;23.68;19.20;0
11405;23.68;19.20;0
11406;23.68;19.20;0
11407;23.68;19.20;0
11408;23.68;19.20;0
11409;23.68;19.20;0
11410;23.68;19.20;0
11411;23.68;19.20;0
11412;23.68;19.20;0
11413;23.68;19.20;0
11414;23.68;19.20;0
11415;23.68;19.20;0
11416;23.68;19.20;0
11417;23.68;19.20;0
11418;23.68;18.88;0
11419;23.68;19.20;0
11420;23.68;19.20;0
11421;23.68;19.20;0
11422;23.68;18.88;0
11423;23.68;18.88;0
11424;23.68;18.88;0
11425;23.68;18.88;0
11426;23.36;18.88;0
11427;23.36;18.88;0
11428;23.36;18.88;0
11429;23.36;18.88;0
11430;23.36;18.88;0
11431;23.36;18.88;0
11432;23.36;18.88;0
11433;23.36;18.88;0
11434;23.36;18.88;0
11435;23.36;18.88;0
11436;23.36;18.88;0
11437;23.36;18.88;0
11438;23.36;18.88;0
11439;23.36;18.88;0
11440;23.36;18.56;0
11441;23.36;18.88;0
11442;23.36;18.56;0
11443;23.36;18.56;0
11444;23.36;18.56;0
11445;23.36;18.56;0
11446;23.36;18.56;0
11447;23.36;18.56;0
11448;23.36;18.56;0
11449;23.36;18.56;0
11450;23.36;18.56;0
11451;23.36;18.56;0
11452;23.36;18.56;0
11453;23.36;18.56;0
11454;23.04;18.56;0
11455;23.04;18.56;0
11456;23.36;18.56;0
11457;23.36;18.56;0
11458;23.36;18.56;0
11459;23.36;18.56;0
11460;23.36;18.56;0
11461;23.36;18.56;0
11462;23.36;18.56;0
11463;23.36;18.56;0
11464;23.36;18.56;0
11465;23.36;18.56;0
11466;23.04;18.56;0
11467;23.36;18.56;0
11468;23.04;18.56;0
11469;23.04;18.56;0
11470;23.04;18.56;0
11471;23.04;18.56;0
11472;23.04;18.56;0
11473;23.04;18.56;0
11474;23.04;18.56;0
11475;23.04;18.56;0
11476;23.04;18.24;0
11477;23.04;18.56;0
11478;23.04;18.24;0
11479;23.04;18.24;0
11480;23.04;18.24;0
11481;23.04;18.24;0
11482;23.04;18.24;0
11483;23.04;18.24;0
11484;23.04;18.24;0
11485;23.04;18.24;0
11486;22.72;18.24;0
11487;22.72;18.24;0
11488;22.72;18.24;0
11489;22.72;18.24;0
11490;22.72;18.24;0
11491;22.72;18.24;0
11492;22.40;18.24;0
11493;22.40;18.24;0
11494;22.40;18.24;0
11495;22.40;18.24;0
11496;22.40;18.24;0
11497;22.40;18.24;0
11498;22.40;18.24;0
11499;22.40;18.24;0
11500;22.08;17.92;0
11501;22.08;18.24;0
11502;22.08;17.92;0
11503;22.08;17.92;0
11504;22.08;17.92;0
11505;22.08;17.92;0
11506;22.08;17.92;0
11507;22.08;17.92;0
11508;22.08;17.92;0
11509;22.08;17.92;0
11510;22.08;17.92;0
11511;22.08;17.92;0
11512;21.76;17.92;0
11513;21.76;17.92;0
11514;21.76;17.92;0
11515;21.76;17.92;0
11516;21.76;17.92;0
11517;21.76;17.92;0
11518;21.76;17.92;0
11519;21.76;17.92;0
11520;21.76;17.92;0
11521;21.76;17.92;0
11522;21.76;17.92;0
11523;21.76;17.92;0
11524;21.76;17.92;0
11525;21.76;17.92;0
11526;21.76;17.92;0
11527;21.44;17.92;0
11528;21.44;17.92;0
11529;21.44;17.92;0
11530;21.44;17.60;0
11531;21.44;17.92;0
11532;21.44;17.60;0
11533;21.44;17.60;0
11534;21.44;17.60;0
11535;21.44;17.60;0
11536;21.44;17.60;0
11537;21.44;17.60;0
11538;21.44;17.60;0
11539;21.44;17.60;0
11540;21.12;17.60;0
11541;21.12;17.60;0
11542;21.12;17.60;0
11543;21.12;17.60;0
11544;21.12;17.60;0
11545;21.12;17.60;0
11546;21.12;17.60;0
11547;21.12;17.60;0
11548;21.12;17.60;0
11549;21.12;17.60;0
11550;21.12;17.60;0
11551;21.12;17.60;0
11552;21.12;17.60;0
11553;21.12;17.60;0
11554;21.12;17.60;0
11555;21.12;17.60;0
11556;21.12;17.28;0
11557;21.12;17.60;0
11558;21.12;17.28;0
11559;21.12;17.60;0
11560;20.80;17.28;0
11561;20.80;17.60;0
11562;20.80;17.28;0
11563;20.80;17.60;0
11564;20.80;17.28;0
11565;20.80;17.60;0
11566;20.80;17.28;0
11567;20.80;17.28;0
11568;20.80;17.28;0
11569;20.80;17.28;0
11570;20.80;17.28;0
11571;20.80;17.28;0
11572;20.80;17.28;0
11573;20.80;17.28;0
11574;20.80;17.28;0
11575;20.48;17.28;0
11576;20.48;17.28;0
11577;20.48;17.28;0
11578;20.48;17.28;0
11579;20.48;17.28;0
11580;20.48;17.28;0
11581;20.48;17.28;0
11582;20.48;17.28;0
11583;20.48;17.28;0
11584;20.48;17.28;0
11585;20.48;17.28;0
11586;20.48;17.28;0
11587;20.48;17.28;0
11588;20.48;17.28;0
11589;20.48;17.28;0
11590;20.48;17.28;0
11591;20.48;17.28;0
11592;20.48;17.28;0
11593;20.16;17.28;0
11594;20.16;17.28;0
11595;20.16;17.28;0
11596;20.16;17.28;0
11597;20.16;17.28;0
11598;20.16;17.28;0
11599;20.16;17.28;0
11600;20.16;17.28;0
11601;20.16;17.28;0
11602;20.16;17.28;0
11603;20.16;17.28;0
11604;20.16;17.28;0
11605;20.16;17.28;0
11606;20.16;17.28;0
11607;20.16;17.28;0
11608;20.16;17.28;0
11609;20.16;17.28;0
11610;19.84;17.28;0
11611;20.16;17.28;0
11612;20.16;17.28;0
11613;20.16;17.28;0
11614;19.84;17.28;0
11615;19.84;17.28;0
11616;19.84;17.28;0
11617;19.84;17.28;0
11618;19.84;17.28;0
11619;19.84;17.28;0
11620;19.84;17.28;0
11621;19.84;17.28;0
11622;19.84;17.28;0
11623;19.84;17.28;0
11624;19.84;17.28;0
11625;19.84;17.28;0
11626;19.84;17.28;0
11627;19.84;17.28;0
11628;19.84;17.28;0
11629;19.84;17.28;0
11630;19.84;17.28;0
11631;19.84;17.28;0
11632;19.84;17.28;0
11633;19.84;17.28;0
11634;19.84;16.96;0
11635;19.84;17.28;0
11636;19.52;16.96;0
11637;19.84;17.28;0
11638;19.52;16.96;0
11639;19.84;17.28;0
11640;19.52;16.96;0
11641;19.52;17.28;0
11642;19.52;16.96;0
11643;19.52;16.96;0
11644;19.52;16.96;0
11645;19.52;16.96;0
11646;19.52;16.96;0
11647;19.52;17.28;0
11648;19.52;16.96;0
11649;19.52;17.28;0
11650;19.52;16.96;0
11651;19.52;16.96;0
11652;19.52;16.96;0
11653;19.52;16.96;0
11654;19.52;16.96;0
11655;19.52;16.96;0
11656;19.52;16.96;0
11657;19.52;16.96;0
11658;19.52;16.96;0
11659;19.52;16.96;0
11660;19.20;16.96;0
11661;19.20;16.96;0
11662;19.20;16.96;0
11663;19.20;16.96;0
11664;19.20;16.96;0
11665;19.20;16.96;0
11666;19.20;16.96;0
11667;19.20;16.96;0
11668;19.20;16.96;0
11669;19.20;16.96;0
11670;19.20;16.96;0
11671;19.20;16.96;0
11672;19.20;16.96;0
11673;19.20;16.96;0
11674;19.20;16.96;0
11675;19.20;16.96;0
11676;19.20;16.96;0
11677;19.20;16.96;0
11678;19.20;16.96;0
11679;19.20;16.96;0
11680;19.20;16.96;0
11681;19.20;16.96;0
11682;19.20;16.96;0
11683;19.20;16.96;0
11684;19.20;16.96;0
11685;19.20;16.96;0
11686;19.20;16.96;0
11687;19.20;16.96;0
11688;19.20;16.64;0
11689;19.20;16.96;0
11690;18.88;16.96;0
11691;18.88;16.96;0
11692;18.88;16.96;0
11693;18.88;16.96;0
11694;18.88;16.96;0
11695;18.88;16.96;0
11696;18.88;16.96;0
11697;18.88;16.96;0
11698;18.88;16.96;0
11699;18.88;16.96;0
11700;18.88;16.96;0
11701;18.88;16.96;0
11702;18.88;16.64;0
11703;18.88;16.96;0
11704;18.88;16.64;0
11705;18.88;16.96;0
11706;18.88;16.64;0
11707;18.88;16.96;0
11708;18.88;16.64;0
11709;18.88;16.96;0
11710;18.88;16.64;0
11711;18.88;16.64;0
11712;18.88;16.64;0
11713;18.88;16.96;0
11714;18.88;16.96;0
11715;18.88;16.96;0
11716;18.88;16.96;0
11717;18.88;16.96;0
11718;18.88;16.96;0
11719;18.88;16.96;0
11720;18.88;16.64;0
11721;18.88;16.96;0
11722;18.88;16.96;0
11723;18.88;16.96;0
11724;18.88;16.96;0
11725;18.88;16.96;0
11726;18.88;16.96;0
11727;18.88;16.96;0
11728;18.56;16.96;0
11729;18.56;16.96;0
11730;18.56;16.96;0
11731;18.56;16.96;0
11732;18.56;16.96;0
11733;18.56;16.96;0
11734;18.56;16.96;0
11735;18.56;16.96;0
11736;18.56;16.64;0
11737;18.56;16.96;0
11738;18.56;16.64;0
11739;18.56;16.96;0
11740;18.56;16.64;0
11741;18.56;16.64;0
11742;18.56;16.64;0
11743;18.56;16.64;0
11744;18.56;16.64;0
11745;18.56;16.64;0
11746;18.56;16.64;0
11747;18.56;16.64;0
11748;18.56;16.64;0
11749;18.56;16.96;0
11750;18.56;16.64;0
11751;18.56;16.96;0
11752;18.56;16.64;0
11753;18.56;16.96;0
11754;18.56;16.64;0
11755;18.56;16.96;0
11756;18.56;16.64;0
11757;18.56;16.64;0
11758;18.56;16.64;0
11759;18.56;16.64;0
11760;18.56;16.64;0
11761;18.56;16.64;0
